origin,destination,count
OR,NM,1012
OR,NY,807
OR,NC,1728
OR,ND,122
OR,OH,990
OR,OK,2081
OR,OR,525774
OR,PA,1803
OR,RI,56
OR,SC,616
OR,SD,554
OR,TN,682
OR,TX,4375
OR,UT,3060
OR,VT,0
OR,VA,715
OR,WA,26687
OR,WV,0
OR,WI,689
OR,WY,81
PA,AL,1015
PA,AZ,4344
PA,AR,236
PA,CA,8111
PA,CO,2613
PA,CT,2799
PA,DE,9068
PA,FL,21680
PA,GA,5786
PA,ID,171
PA,IL,4363
PA,IN,2389
PA,IA,642
PA,KS,168
PA,KY,3386
PA,LA,2225
PA,ME,648
PA,MD,14019
PA,MA,5264
PA,MI,2106
PA,MN,1111
PA,MS,565
PA,MO,2449
PA,MT,199
PA,NE,240
PA,NV,1079
PA,NH,804
PA,NJ,19947
PA,NM,452
PA,NY,21961
PA,NC,10774
PA,ND,191
PA,OH,10965
PA,OK,1180
PA,OR,1471
PA,PA,1265229
PA,RI,982
PA,SC,7008
PA,SD,303
PA,TN,2098
PA,TX,9849
PA,UT,608
PA,VT,863
PA,VA,10518
PA,WA,1113
PA,WV,3085
PA,WI,976
PA,WY,92
RI,AL,448
RI,AZ,282
RI,AR,0
RI,CA,1264
RI,CO,449
RI,CT,2123
RI,DE,43
RI,FL,3471
RI,GA,246
RI,ID,65
RI,IL,717
RI,IN,139
RI,IA,0
RI,KS,663
RI,KY,0
RI,LA,148
RI,ME,437
RI,MD,676
RI,MA,6316
RI,MI,177
RI,MN,0
RI,MS,190
RI,MO,189
RI,MT,68
RI,NE,0
RI,NV,169
RI,NH,1256
RI,NJ,534
RI,NM,0
RI,NY,2620
RI,NC,1717
RI,ND,0
RI,OH,336
RI,OK,147
RI,OR,55
RI,PA,1406
RI,RI,102297
RI,SC,424
RI,SD,0
RI,TN,130
RI,TX,1385
RI,UT,106
RI,VT,225
RI,VA,1243
RI,WA,456
RI,WV,0
RI,WI,744
RI,WY,107
SC,AL,2445
SC,AZ,914
SC,AR,796
SC,CA,5219
SC,CO,1919
SC,CT,857
SC,DE,444
SC,FL,9760
SC,GA,13214
SC,ID,12
SC,IL,2150
SC,IN,1378
SC,IA,451
SC,KS,426
SC,KY,3527
SC,LA,929
SC,ME,194
SC,MD,3310
SC,MA,566
SC,MI,1693
SC,MN,711
SC,MS,518
SC,MO,707
SC,MT,131
SC,NE,821
SC,NV,0
SC,NH,0
SC,NJ,1326
SC,NM,668
SC,NY,3874
SC,NC,22374
SC,ND,22
SC,OH,3473
SC,OK,690
SC,OR,113
SC,PA,2895
SC,RI,611
SC,SC,499571
SC,SD,13
SC,TN,3456
SC,TX,9363
SC,UT,119
SC,VT,38
SC,VA,9969
SC,WA,1317
SC,WV,1217
SC,WI,425
SC,WY,101
SD,AL,0
SD,AZ,1191
SD,AR,155
SD,CA,917
SD,CO,1010
SD,CT,0
SD,DE,59
SD,FL,913
SD,GA,202
SD,ID,263
SD,IL,303
SD,IN,303
SD,IA,3562
SD,KS,865
SD,KY,0
SD,LA,343
SD,ME,0
SD,MD,0
SD,MA,0
SD,MI,156
SD,MN,3268
SD,MS,118
SD,MO,1320
SD,MT,344
SD,NE,1191
SD,NV,346
SD,NH,324
SD,NJ,0
SD,NM,0
SD,NY,219
SD,NC,339
SD,ND,1222
SD,OH,791
SD,OK,332
SD,OR,0
SD,PA,638
SD,RI,13
SD,SC,183
SD,SD,98794
SD,TN,0
SD,TX,1360
SD,UT,71
SD,VT,38
SD,VA,0
SD,WA,515
SD,WV,153
SD,WI,451
SD,WY,1820
TN,AL,7948
TN,AZ,215
TN,AR,7667
TN,CA,7010
TN,CO,1755
TN,CT,509
TN,DE,234
TN,FL,11927
TN,GA,13459
TN,ID,104
TN,IL,4949
TN,IN,2960
TN,IA,320
TN,KS,2799
TN,KY,14336
TN,LA,4575
TN,ME,1090
TN,MD,2906
TN,MA,922
TN,MI,2650
TN,MN,979
TN,MS,9936
TN,MO,3262
TN,MT,417
TN,NE,314
TN,NV,292
TN,NH,133
TN,NJ,494
TN,NM,54
TN,NY,2736
TN,NC,7780
TN,ND,96
TN,OH,8025
TN,OK,1091
TN,OR,1037
TN,PA,2016
TN,RI,782
TN,SC,3330
TN,SD,74
TN,TN,781477
TN,TX,10479
TN,UT,1331
TN,VT,126
TN,VA,10902
TN,WA,1189
TN,WV,433
TN,WI,1397
TN,WY,758
TX,AL,8718
TX,AZ,12278
TX,AR,14036
TX,CA,35104
TX,CO,19214
TX,CT,1312
TX,DE,429
TX,FL,19680
TX,GA,16366
TX,ID,1744
TX,IL,11722
TX,IN,6906
TX,IA,2932
TX,KS,8527
TX,KY,6849
TX,LA,24857
TX,ME,318
TX,MD,6650
TX,MA,2242
TX,MI,6142
TX,MN,4835
TX,MS,5024
TX,MO,9955
TX,MT,902
TX,NE,4072
TX,NV,4991
TX,NH,820
TX,NJ,3368
TX,NM,9796
TX,NY,10249
TX,NC,13658
TX,ND,1270
TX,OH,5372
TX,OK,32437
TX,OR,5636
TX,PA,6279
TX,RI,327
TX,SC,4461
TX,SD,760
TX,TN,7422
TX,TX,3737251
TX,UT,4769
TX,VT,404
TX,VA,12764
TX,WA,10693
TX,WV,1276
TX,WI,3135
TX,WY,1340
UT,AL,382
UT,AZ,7997
UT,AR,499
UT,CA,13401
UT,CO,5259
UT,CT,425
UT,DE,496
UT,FL,2510
UT,GA,485
UT,ID,4599
UT,IL,681
UT,IN,1500
UT,IA,502
UT,KS,394
UT,KY,701
UT,LA,427
UT,ME,178
UT,MD,714
UT,MA,636
UT,MI,611
UT,MN,513
UT,MS,0
UT,MO,1223
UT,MT,1021
UT,NE,276
UT,NV,5331
UT,NH,209
UT,NJ,129
UT,NM,2710
UT,NY,497
UT,NC,195
UT,ND,280
UT,OH,1162
UT,OK,1420
UT,OR,2239
UT,PA,2374
UT,RI,0
UT,SC,164
UT,SD,1032
UT,TN,805
UT,TX,4435
UT,UT,358528
UT,VT,207
UT,VA,3226
UT,WA,3716
UT,WV,475
UT,WI,569
UT,WY,3832
VT,AL,0
VT,AZ,61
VT,AR,0
VT,CA,1046
VT,CO,324
VT,CT,1032
VT,DE,0
VT,FL,1322
VT,GA,261
VT,ID,0
VT,IL,370
VT,IN,679
VT,IA,17
VT,KS,0
VT,KY,110
VT,LA,68
VT,ME,958
VT,MD,889
VT,MA,1413
VT,MI,247
VT,MN,318
VT,MS,0
VT,MO,163
VT,MT,0
VT,NE,265
VT,NV,0
VT,NH,2109
VT,NJ,65
VT,NM,166
VT,NY,4407
VT,NC,2190
VT,ND,0
VT,OH,503
VT,OK,232
VT,OR,303
VT,PA,583
VT,RI,521
VT,SC,567
VT,SD,165
VT,TN,109
VT,TX,485
VT,UT,0
VT,VT,59341
VT,VA,932
VT,WA,112
VT,WV,293
VT,WI,179
VT,WY,0
VA,AL,5821
VA,AZ,4521
VA,AR,191
VA,CA,14464
VA,CO,4172
VA,CT,2478
VA,DE,3215
VA,FL,19597
VA,GA,12788
VA,ID,1114
VA,IL,5454
VA,IN,2043
VA,IA,534
VA,KS,1162
VA,KY,4303
VA,LA,1710
VA,ME,869
VA,MD,22050
VA,MA,4885
VA,MI,2054
VA,MN,1697
VA,MS,842
VA,MO,4702
VA,MT,159
VA,NE,941
VA,NV,1915
VA,NH,1241
VA,NJ,3378
VA,NM,1196
VA,NY,8902
VA,NC,27787
VA,ND,85
VA,OH,7827
VA,OK,2351
VA,OR,1115
VA,PA,11607
VA,RI,2855
VA,SC,8035
VA,SD,299
VA,TN,7904
VA,TX,17223
VA,UT,1047
VA,VT,254
VA,VA,929239
VA,WA,3938
VA,WV,6307
VA,WI,1710
VA,WY,367
WA,AL,991
WA,AZ,11148
WA,AR,520
WA,CA,33408
WA,CO,4325
WA,CT,1163
WA,DE,14
WA,FL,8343
WA,GA,3134
WA,ID,11906
WA,IL,2659
WA,IN,1010
WA,IA,1836
WA,KS,568
WA,KY,984
WA,LA,902
WA,ME,221
WA,MD,1697
WA,MA,2219
WA,MI,3397
WA,MN,2783
WA,MS,517
WA,MO,2346
WA,MT,4701
WA,NE,2281
WA,NV,3206
WA,NH,147
WA,NJ,1060
WA,NM,1001
WA,NY,2163
WA,NC,2000
WA,ND,390
WA,OH,1620
WA,OK,1989
WA,OR,23557
WA,PA,1491
WA,RI,330
WA,SC,1841
WA,SD,891
WA,TN,2278
WA,TX,9996
WA,UT,5817
WA,VT,167
WA,VA,4090
WA,WA,888519
WA,WV,37
WA,WI,1642
WA,WY,1770
WV,AL,215
WV,AZ,781
WV,AR,29
WV,CA,835
WV,CO,468
WV,CT,0
WV,DE,47
WV,FL,4312
WV,GA,710
WV,ID,0
WV,IL,724
WV,IN,1100
WV,IA,0
WV,KS,0
WV,KY,4534
WV,LA,324
WV,ME,320
WV,MD,4826
WV,MA,190
WV,MI,220
WV,MN,107
WV,MS,54
WV,MO,969
WV,MT,45
WV,NE,0
WV,NV,20
WV,NH,0
WV,NJ,683
WV,NM,102
WV,NY,995
WV,NC,5260
WV,ND,141
WV,OH,5679
WV,OK,115
WV,OR,901
WV,PA,4074
WV,RI,0
WV,SC,617
WV,SD,0
WV,TN,537
WV,TX,906
WV,UT,96
WV,VT,0
WV,VA,4710
WV,WA,917
WV,WV,169720
WV,WI,195
WV,WY,0
WI,AL,1026
WI,AZ,3795
WI,AR,459
WI,CA,6958
WI,CO,2982
WI,CT,74
WI,DE,0
WI,FL,6214
WI,GA,962
WI,ID,796
WI,IL,12412
WI,IN,2906
WI,IA,3573
WI,KS,237
WI,KY,876
WI,LA,543
WI,ME,168
WI,MD,1255
WI,MA,819
WI,MI,5888
WI,MN,17189
WI,MS,1491
WI,MO,5125
WI,MT,729
WI,NE,908
WI,NV,968
WI,NH,100
WI,NJ,117
WI,NM,262
WI,NY,1894
WI,NC,3007
WI,ND,365
WI,OH,1157
WI,OK,393
WI,OR,769
WI,PA,2252
WI,RI,44
WI,SC,850
WI,SD,674
WI,TN,1316
WI,TX,2915
WI,UT,656
WI,VT,173
WI,VA,1469
WI,WA,1518
WI,WV,42
WI,WI,699209
WI,WY,286
WY,AL,258
WY,AZ,1260
WY,AR,115
WY,CA,1114
WY,CO,5630
WY,CT,205
WY,DE,0
WY,FL,423
WY,GA,997
WY,ID,1284
WY,IL,241
WY,IN,570
WY,IA,713
WY,KS,422
WY,KY,0
WY,LA,69
WY,ME,95
WY,MD,0
WY,MA,64
WY,MI,662
WY,MN,436
WY,MS,0
WY,MO,66
WY,MT,885
WY,NE,2285
WY,NV,471
WY,NH,0
WY,NJ,78
WY,NM,57
WY,NY,310
WY,NC,427
WY,ND,576
WY,OH,136
WY,OK,846
WY,OR,1392
WY,PA,151
WY,RI,0
WY,SC,527
WY,SD,666
WY,TN,452
WY,TX,1369
WY,UT,1297
WY,VT,240
WY,VA,1149
WY,WA,1517
WY,WV,0
WY,WI,222
WY,WY,56319
