origin,destination,count
PA,FL,25668
PA,GA,9614
PA,ID,298
PA,IL,6578
PA,IN,3470
PA,IA,944
PA,KS,550
PA,KY,1310
PA,LA,1416
PA,ME,348
PA,MD,14666
PA,MA,7043
PA,MI,2493
PA,MN,1451
PA,MS,543
PA,MO,2348
PA,MT,396
PA,NE,131
PA,NV,1561
PA,NH,1194
PA,NJ,23391
PA,NM,1372
PA,NY,22598
PA,NC,14055
PA,ND,26
PA,OH,14516
PA,OK,1568
PA,OR,1912
PA,RI,1201
PA,SC,3768
PA,SD,112
PA,TN,3168
PA,TX,9467
PA,UT,311
PA,VT,1349
PA,VA,16814
PA,WA,3548
PA,WV,3657
PA,WI,2570
PA,WY,206
RI,AL,139
RI,AZ,168
RI,AR,0
RI,CA,1612
RI,CO,1295
RI,CT,1927
RI,DE,262
RI,FL,3530
RI,GA,297
RI,ID,153
RI,IL,1390
RI,IN,502
RI,IA,0
RI,KS,98
RI,KY,0
RI,LA,0
RI,ME,924
RI,MD,309
RI,MA,9221
RI,MI,323
RI,MN,127
RI,MS,0
RI,MO,307
RI,MT,130
RI,NE,337
RI,NV,155
RI,NH,747
RI,NJ,795
RI,NM,49
RI,NY,2063
RI,NC,2281
RI,ND,0
RI,OH,0
RI,OK,0
RI,OR,73
RI,PA,936
RI,SC,304
RI,SD,67
RI,TN,362
RI,TX,1522
RI,UT,204
RI,VT,92
RI,VA,754
RI,WA,1739
RI,WV,445
RI,WI,9
RI,WY,0
SC,AL,1848
SC,AZ,1490
SC,AR,1022
SC,CA,3275
SC,CO,576
SC,CT,371
SC,DE,480
SC,FL,8460
SC,GA,14735
SC,ID,12
SC,IL,1055
SC,IN,1344
SC,IA,118
SC,KS,487
SC,KY,1659
SC,LA,1524
SC,ME,496
SC,MD,1569
SC,MA,709
SC,MI,891
SC,MN,445
SC,MS,1401
SC,MO,1338
SC,MT,74
SC,NE,127
SC,NV,251
SC,NH,316
SC,NJ,695
SC,NM,621
SC,NY,2735
SC,NC,25411
SC,ND,0
SC,OH,3117
SC,OK,818
SC,OR,77
SC,PA,2874
SC,RI,638
SC,SD,200
SC,TN,3959
SC,TX,3791
SC,UT,215
SC,VT,81
SC,VA,6587
SC,WA,960
SC,WV,378
SC,WI,291
SC,WY,0
SD,AL,0
SD,AZ,752
SD,AR,113
SD,CA,672
SD,CO,793
SD,CT,13
SD,DE,0
SD,FL,682
SD,GA,249
SD,ID,149
SD,IL,1106
SD,IN,96
SD,IA,1987
SD,KS,364
SD,KY,0
SD,LA,390
SD,ME,0
SD,MD,115
SD,MA,505
SD,MI,222
SD,MN,3170
SD,MS,96
SD,MO,390
SD,MT,300
SD,NE,2487
SD,NV,107
SD,NH,21
SD,NJ,210
SD,NM,85
SD,NY,196
SD,NC,0
SD,ND,2217
SD,OH,73
SD,OK,365
SD,OR,146
SD,PA,162
SD,RI,78
SD,SC,717
SD,TN,289
SD,TX,2144
SD,UT,366
SD,VT,0
SD,VA,172
SD,WA,391
SD,WV,0
SD,WI,140
SD,WY,696
TN,AL,9812
TN,AZ,2585
TN,AR,5108
TN,CA,8140
TN,CO,2415
TN,CT,602
TN,DE,99
TN,FL,10052
TN,GA,13358
TN,ID,573
TN,IL,5814
TN,IN,4739
TN,IA,585
TN,KS,1831
TN,KY,10935
TN,LA,3347
TN,ME,59
TN,MD,1280
TN,MA,403
TN,MI,3463
TN,MN,959
TN,MS,12882
TN,MO,4372
TN,MT,834
TN,NE,422
TN,NV,344
TN,NH,167
TN,NJ,1581
TN,NM,485
TN,NY,1979
TN,NC,8753
TN,ND,82
TN,OH,5393
TN,OK,1399
TN,OR,1931
TN,PA,2332
TN,RI,251
TN,SC,5640
TN,SD,97
TN,TX,9729
TN,UT,1455
TN,VT,0
TN,VA,7613
TN,WA,2213
TN,WV,1303
TN,WI,2476
TN,WY,674
TX,AL,9001
TX,AZ,13890
TX,AR,18459
TX,CA,36391
TX,CO,23618
TX,CT,2311
TX,DE,1683
TX,FL,24855
TX,GA,18656
TX,ID,1708
TX,IL,11382
TX,IN,5636
TX,IA,3744
TX,KS,8075
TX,KY,6418
TX,LA,40743
TX,ME,359
TX,MD,5508
TX,MA,3497
TX,MI,5100
TX,MN,4817
TX,MS,7483
TX,MO,11669
TX,MT,1409
TX,NE,2391
TX,NV,6609
TX,NH,825
TX,NJ,1976
TX,NM,13788
TX,NY,7824
TX,NC,12478
TX,ND,1452
TX,OH,9074
TX,OK,27538
TX,OR,2696
TX,PA,7471
TX,RI,51
TX,SC,6999
TX,SD,1233
TX,TN,8236
TX,UT,5995
TX,VT,251
TX,VA,12900
TX,WA,8851
TX,WV,1216
TX,WI,4645
TX,WY,1409
UT,AL,184
UT,AZ,7662
UT,AR,1343
UT,CA,12377
UT,CO,4529
UT,CT,563
UT,DE,0
UT,FL,1645
UT,GA,2986
UT,ID,6361
UT,IL,1037
UT,IN,519
UT,IA,8
UT,KS,526
UT,KY,76
UT,LA,597
UT,ME,246
UT,MD,1126
UT,MA,697
UT,MI,764
UT,MN,573
UT,MS,0
UT,MO,1468
UT,MT,914
UT,NE,275
UT,NV,2881
UT,NH,301
UT,NJ,248
UT,NM,1272
UT,NY,823
UT,NC,1427
UT,ND,300
UT,OH,610
UT,OK,992
UT,OR,2135
UT,PA,452
UT,RI,78
UT,SC,300
UT,SD,267
UT,TN,272
UT,TX,5339
UT,VT,0
UT,VA,1551
UT,WA,2924
UT,WV,78
UT,WI,681
UT,WY,2074
VT,AL,65
VT,AZ,227
VT,AR,0
VT,CA,250
VT,CO,426
VT,CT,680
VT,DE,16
VT,FL,1139
VT,GA,660
VT,ID,0
VT,IL,62
VT,IN,0
VT,IA,136
VT,KS,113
VT,KY,415
VT,LA,0
VT,ME,623
VT,MD,177
VT,MA,2126
VT,MI,499
VT,MN,168
VT,MS,55
VT,MO,214
VT,MT,0
VT,NE,52
VT,NV,0
VT,NH,3772
VT,NJ,649
VT,NM,0
VT,NY,5617
VT,NC,2079
VT,ND,0
VT,OH,714
VT,OK,375
VT,OR,282
VT,PA,492
VT,RI,428
VT,SC,73
VT,SD,0
VT,TN,483
VT,TX,27
VT,UT,209
VT,VA,553
VT,WA,391
VT,WV,357
VT,WI,42
VT,WY,0
VA,AL,4390
VA,AZ,3766
VA,AR,406
VA,CA,14966
VA,CO,4864
VA,CT,1101
VA,DE,1123
VA,FL,21684
VA,GA,12095
VA,ID,299
VA,IL,6134
VA,IN,3720
VA,IA,751
VA,KS,1889
VA,KY,2162
VA,LA,3641
VA,ME,1863
VA,MD,19075
VA,MA,2733
VA,MI,4266
VA,MN,995
VA,MS,864
VA,MO,4748
VA,MT,0
VA,NE,217
VA,NV,735
VA,NH,1527
VA,NJ,5286
VA,NM,1393
VA,NY,9609
VA,NC,33089
VA,ND,442
VA,OH,5506
VA,OK,1877
VA,OR,3051
VA,PA,12913
VA,RI,490
VA,SC,8131
VA,SD,180
VA,TN,5630
VA,TX,14537
VA,UT,1393
VA,VT,465
VA,WA,4346
VA,WV,7378
VA,WI,2745
VA,WY,203
WA,AL,1023
WA,AZ,9194
WA,AR,1908
WA,CA,24449
WA,CO,3639
WA,CT,761
WA,DE,21
WA,FL,7426
WA,GA,1735
WA,ID,11271
WA,IL,3362
WA,IN,2075
WA,IA,966
WA,KS,1454
WA,KY,197
WA,LA,1465
WA,ME,852
WA,MD,1721
WA,MA,1877
WA,MI,2214
WA,MN,1487
WA,MS,199
WA,MO,2743
WA,MT,3543
WA,NE,1010
WA,NV,4275
WA,NH,560
WA,NJ,2491
WA,NM,1860
WA,NY,3231
WA,NC,3250
WA,ND,402
WA,OH,1410
WA,OK,2285
WA,OR,23144
WA,PA,2257
WA,RI,300
WA,SC,829
WA,SD,910
WA,TN,2147
WA,TX,10670
WA,UT,6777
WA,VT,323
WA,VA,3736
WA,WV,445
WA,WI,593
WA,WY,1402
WV,AL,361
WV,AZ,759
WV,AR,222
WV,CA,265
WV,CO,369
WV,CT,46
WV,DE,100
WV,FL,2778
WV,GA,1861
WV,ID,238
WV,IL,496
WV,IN,726
WV,IA,528
WV,KS,118
WV,KY,2618
WV,LA,165
WV,ME,432
WV,MD,3119
WV,MA,431
WV,MI,959
WV,MN,84
WV,MS,441
WV,MO,407
WV,MT,0
WV,NE,59
WV,NV,0
WV,NH,0
WV,NJ,0
WV,NM,57
WV,NY,703
WV,NC,4470
WV,ND,0
WV,OH,7241
WV,OK,260
WV,OR,0
WV,PA,3918
WV,RI,32
WV,SC,1869
WV,SD,0
WV,TN,829
WV,TX,1044
WV,UT,670
WV,VT,138
WV,VA,5484
WV,WA,123
WV,WI,59
WV,WY,0
WI,AL,590
WI,AZ,4049
WI,AR,1599
WI,CA,5551
WI,CO,3007
WI,CT,207
WI,DE,0
WI,FL,6744
WI,GA,2300
WI,ID,627
WI,IL,20647
WI,IN,4356
WI,IA,5704
WI,KS,399
WI,KY,2634
WI,LA,1320
WI,ME,577
WI,MD,358
WI,MA,595
WI,MI,3900
WI,MN,17260
WI,MS,324
WI,MO,1147
WI,MT,412
WI,NE,1250
WI,NV,873
WI,NH,295
WI,NJ,1053
WI,NM,859
WI,NY,2209
WI,NC,1901
WI,ND,286
WI,OH,2415
WI,OK,772
WI,OR,317
WI,PA,1768
WI,RI,0
WI,SC,917
WI,SD,732
WI,TN,3658
WI,TX,8128
WI,UT,1900
WI,VT,56
WI,VA,997
WI,WA,3043
WI,WV,80
WI,WY,150
WY,AL,294
WY,AZ,1219
WY,AR,498
WY,CA,1388
WY,CO,2446
WY,CT,0
WY,DE,50
WY,FL,795
WY,GA,420
WY,ID,1578
WY,IL,65
WY,IN,818
WY,IA,191
WY,KS,888
WY,KY,0
WY,LA,0
WY,ME,0
WY,MD,139
WY,MA,0
WY,MI,605
WY,MN,534
WY,MS,70
WY,MO,593
WY,MT,2418
WY,NE,1196
WY,NV,462
WY,NH,0
WY,NJ,0
WY,NM,28
WY,NY,72
WY,NC,92
WY,ND,160
WY,OH,637
WY,OK,211
WY,OR,850
WY,PA,545
WY,RI,0
WY,SC,232
WY,SD,1029
WY,TN,112
WY,TX,2789
WY,UT,1195
WY,VT,84
WY,VA,687
WY,WA,571
WY,WV,0
WY,WI,793
